1004.836,853.689,22.915,0.357,21.611,0.16,20.032,0.076,19.033,0.058,18.242,0.046,16.909,0.063,16.135,0.048,16.009,0.045,0
1159.408,886.648,22.822,0.356,21.552,0.159,20.028,0.076,19.142,0.058,18.181,0.046,16.81,0.063,16.189,0.048,16.029,0.045,0
733.64,1387.217,22.238,0.355,21.521,0.159,19.958,0.075,19.201,0.058,18.173,0.046,16.899,0.063,16.162,0.048,15.955,0.045,0
862.294,906.344,22.708,0.353,21.74,0.159,20.073,0.075,19.082,0.058,18.172,0.046,16.927,0.063,16.256,0.048,15.983,0.045,0
1056.525,1105.985,23.265,0.352,21.658,0.158,20.089,0.075,19.069,0.058,18.206,0.046,16.901,0.063,16.12,0.048,15.978,0.045,0
1117.248,657.66,22.848,0.351,21.532,0.158,20.02,0.075,19.085,0.058,18.235,0.046,16.825,0.063,16.097,0.048,15.914,0.045,0
1182.902,974.227,23.066,0.349,21.704,0.157,19.983,0.075,19.136,0.058,18.153,0.045,17.081,0.062,16.228,0.048,15.949,0.045,0
1561.217,751.28,23.145,0.348,21.54,0.157,19.937,0.075,18.999,0.058,18.227,0.045,16.897,0.062,16.172,0.048,15.906,0.045,0
957.283,1034.794,22.769,0.347,21.469,0.157,19.954,0.075,19.134,0.058,18.153,0.045,16.804,0.062,16.187,0.048,15.889,0.045,0
769.395,995.307,23.107,0.345,21.568,0.156,20.042,0.075,19.099,0.057,18.156,0.045,16.966,0.062,16.155,0.048,15.941,0.045,0
1161.308,1124.472,23.057,0.344,21.806,0.156,19.897,0.075,19.052,0.057,18.098,0.045,17.017,0.062,16.221,0.048,15.968,0.045,0
830.464,1138.556,22.89,0.343,21.75,0.156,19.976,0.074,19.075,0.057,18.15,0.045,16.916,0.062,16.242,0.048,15.942,0.045,0
934.383,1275.395,22.756,0.342,21.523,0.155,19.939,0.074,19.125,0.057,18.122,0.045,16.847,0.062,16.142,0.048,15.913,0.045,0
820.337,1042.777,23.015,0.34,21.68,0.155,20.087,0.074,18.919,0.057,18.125,0.045,16.946,0.062,16.158,0.048,15.994,0.045,0
683.472,349.403,22.18,0.339,21.753,0.155,19.971,0.074,19.007,0.057,18.045,0.045,16.92,0.062,16.158,0.048,15.906,0.045,0
961.723,1117.636,22.787,0.338,21.235,0.154,19.958,0.074,19.019,0.057,18.073,0.045,16.87,0.062,16.181,0.048,15.897,0.044,0
892.451,1449.337,22.988,0.337,21.328,0.154,19.953,0.074,18.986,0.057,18.105,0.045,16.899,0.062,16.102,0.048,15.987,0.044,0
1046.668,758.894,23.582,0.335,21.497,0.153,19.931,0.074,19.059,0.057,18.041,0.045,16.831,0.062,16.133,0.047,15.964,0.044,0
1021.725,1313.232,22.922,0.334,21.302,0.153,19.82,0.074,19.018,0.057,18.094,0.045,16.829,0.062,16.219,0.047,16,0.044,0
873.768,1008.171,22.208,0.333,21.358,0.153,19.886,0.073,19.05,0.057,18.105,0.045,16.797,0.061,16.186,0.047,15.962,0.044,0
1065.677,1078.68,22.707,0.331,21.543,0.152,20.051,0.073,19.011,0.057,18.082,0.045,16.868,0.061,16.156,0.047,15.927,0.044,0
983.372,1092.732,22.788,0.33,21.757,0.152,19.901,0.073,18.853,0.057,18.129,0.045,16.912,0.061,16.145,0.047,15.944,0.044,0
844.97,1341.233,23.031,0.329,21.51,0.152,19.962,0.073,19.021,0.056,18.042,0.045,16.87,0.061,15.991,0.047,15.984,0.044,0
807.064,1057.604,22.262,0.328,21.519,0.151,19.953,0.073,18.994,0.056,18.091,0.045,16.821,0.061,16.131,0.047,15.878,0.044,0
1098.045,1192.601,22.205,0.327,21.448,0.151,19.954,0.073,19.032,0.056,18.082,0.045,16.912,0.061,16.026,0.047,15.865,0.044,0
1037.177,721.534,22.433,0.325,21.353,0.151,19.983,0.073,18.896,0.056,18.117,0.045,16.851,0.061,16.061,0.047,15.844,0.044,0
1101.436,1303.313,22.498,0.324,21.284,0.15,19.821,0.073,19.011,0.056,18.042,0.044,16.807,0.061,16.093,0.047,15.958,0.044,0
1179.703,1100.433,22.244,0.323,21.598,0.15,19.928,0.072,18.888,0.056,18.088,0.044,16.818,0.061,16.15,0.047,15.905,0.044,0
691.242,912.391,22.423,0.322,21.225,0.149,19.956,0.072,18.95,0.056,18.045,0.044,16.9,0.061,16.081,0.047,15.876,0.044,0
1038.476,1157.714,22.521,0.32,21.54,0.149,19.916,0.072,19.002,0.056,18.102,0.044,16.837,0.061,16.117,0.047,15.871,0.044,0
719.597,1055.019,22.387,0.319,21.546,0.149,20.032,0.072,18.929,0.056,18.086,0.044,16.848,0.061,16.181,0.047,15.922,0.044,0
888.64,756.245,22.776,0.318,21.645,0.148,19.892,0.072,19.019,0.056,17.997,0.044,16.827,0.061,16.162,0.047,15.869,0.044,0
842.414,1163.472,22.642,0.317,21.453,0.148,19.89,0.072,19.118,0.056,18.064,0.044,16.824,0.06,16.118,0.047,15.94,0.044,0
1158.121,963.692,22.483,0.315,21.403,0.148,19.811,0.072,18.875,0.056,18.041,0.044,16.873,0.06,16.197,0.047,15.847,0.044,0
339.26,1691.931,22.807,0.314,21.574,0.147,19.901,0.072,19.028,0.056,18.094,0.044,16.901,0.06,16.058,0.047,15.968,0.044,0
877.966,1024.358,22.6,0.313,21.332,0.147,19.877,0.071,18.872,0.056,18.046,0.044,16.812,0.06,16.058,0.047,15.843,0.044,0
994.515,1319.823,22.228,0.312,21.467,0.147,19.93,0.071,18.805,0.055,17.945,0.044,16.796,0.06,16.06,0.047,15.853,0.044,0
1224.761,1338.901,22.325,0.311,21.366,0.146,19.736,0.071,18.88,0.055,17.979,0.044,16.869,0.06,16.078,0.047,15.909,0.044,0
1296.633,877.714,22.873,0.309,21.488,0.146,19.875,0.071,18.997,0.055,18.082,0.044,16.827,0.06,16.092,0.047,15.902,0.044,0
1167.156,829.775,22.182,0.308,21.205,0.145,19.854,0.071,18.965,0.055,18.039,0.044,16.842,0.06,16.068,0.047,15.866,0.044,0
1281.726,1110.965,22.161,0.307,21.613,0.145,19.879,0.071,18.923,0.055,17.965,0.044,16.95,0.06,16.052,0.046,15.92,0.044,0
1149.82,790.055,22.677,0.306,21.652,0.145,19.68,0.071,18.933,0.055,18.051,0.044,16.798,0.06,16.036,0.046,15.874,0.043,0
787.673,873.648,22.193,0.305,21.482,0.144,19.774,0.071,18.881,0.055,17.983,0.044,16.815,0.06,16.071,0.046,15.815,0.043,0
964.565,1057.104,22.638,0.303,21.441,0.144,19.842,0.071,18.729,0.055,17.92,0.044,16.704,0.06,16.08,0.046,15.793,0.043,0
1249.818,929.246,22.348,0.302,21.423,0.144,19.848,0.07,18.865,0.055,17.99,0.044,16.73,0.059,16.052,0.046,15.873,0.043,0
1501.049,1311.076,22.343,0.301,21.489,0.143,19.756,0.07,18.839,0.055,17.979,0.043,16.8,0.059,16.104,0.046,15.851,0.043,0
890.601,868.08,22.205,0.3,21.09,0.143,19.75,0.07,18.76,0.055,17.911,0.043,16.791,0.059,16.027,0.046,15.894,0.043,0
1012.509,1178.751,22.273,0.299,21.306,0.143,19.765,0.07,18.872,0.055,17.934,0.043,16.744,0.059,16.123,0.046,15.926,0.043,0
1100.416,1475.907,22.318,0.298,21.265,0.142,19.921,0.07,18.848,0.055,17.957,0.043,16.754,0.059,16.116,0.046,15.866,0.043,0
943.371,962.491,22.598,0.296,21.372,0.142,19.758,0.07,18.852,0.054,17.913,0.043,16.659,0.059,16.045,0.046,15.914,0.043,0
909.475,1165.909,22.396,0.295,21.168,0.142,19.765,0.07,18.947,0.054,17.904,0.043,16.747,0.059,16.079,0.046,15.91,0.043,0
1180.857,924.654,22.56,0.294,21.242,0.141,19.787,0.07,18.868,0.054,17.947,0.043,16.814,0.059,16.053,0.046,15.838,0.043,0
1126.38,851.636,22.595,0.293,21.219,0.141,19.753,0.069,18.853,0.054,17.983,0.043,16.81,0.059,15.975,0.046,15.867,0.043,0
1023.621,967.637,21.665,0.292,21.189,0.14,19.698,0.069,18.844,0.054,17.994,0.043,16.777,0.059,16.003,0.046,15.863,0.043,0
864.308,765.087,21.738,0.291,21.011,0.14,19.721,0.069,18.869,0.054,18.019,0.043,16.835,0.059,16.008,0.046,15.764,0.043,0
755.363,1155.895,22.569,0.289,21.062,0.14,19.863,0.069,18.751,0.054,17.915,0.043,16.797,0.059,16.045,0.046,15.78,0.043,0
525.087,671.974,22.103,0.288,21.223,0.139,19.701,0.069,18.77,0.054,17.929,0.043,16.701,0.059,16.014,0.046,15.848,0.043,0
919.383,943.746,21.903,0.287,21.05,0.139,19.751,0.069,18.83,0.054,17.915,0.043,16.749,0.058,16.092,0.046,15.813,0.043,0
1038.999,1247.783,21.977,0.286,21.086,0.139,19.67,0.069,18.917,0.054,17.953,0.043,16.719,0.058,16.112,0.046,15.837,0.043,0
1115.319,1275.681,22.499,0.285,21.43,0.138,19.711,0.069,18.822,0.054,17.885,0.043,16.674,0.058,16.031,0.046,15.8,0.043,0
1101.727,1105.989,22,0.284,20.978,0.138,19.541,0.068,18.862,0.054,17.885,0.043,16.756,0.058,16.033,0.046,15.881,0.043,0
991.043,1132.659,22.241,0.283,21.139,0.138,19.719,0.068,18.866,0.054,17.89,0.043,16.796,0.058,15.968,0.046,15.86,0.043,0
984.423,794.939,22.318,0.281,21.388,0.137,19.691,0.068,18.749,0.053,17.897,0.043,16.621,0.058,16.024,0.046,15.814,0.043,0
1315.802,774.295,22.671,0.28,21.068,0.137,19.636,0.068,18.728,0.053,17.903,0.043,16.616,0.058,16.045,0.045,15.815,0.043,0
1122.85,1455.758,21.68,0.279,21.161,0.137,19.649,0.068,18.657,0.053,17.854,0.043,16.758,0.058,16.021,0.045,15.738,0.043,0
1047.432,1101.124,22.017,0.278,21.283,0.136,19.772,0.068,18.821,0.053,17.848,0.042,16.674,0.058,15.947,0.045,15.831,0.043,0
985.978,1433.941,22.721,0.277,21.152,0.136,19.684,0.068,18.805,0.053,17.883,0.042,16.692,0.058,15.964,0.045,15.8,0.043,0
1346.463,1140.377,22.164,0.276,21.424,0.135,19.745,0.068,18.772,0.053,17.897,0.042,16.688,0.058,15.952,0.045,15.771,0.042,0
1143.953,983.58,21.961,0.275,21.457,0.135,19.521,0.067,18.756,0.053,17.812,0.042,16.71,0.058,15.964,0.045,15.725,0.042,0
877.4,768.644,22.23,0.273,21.172,0.135,19.55,0.067,18.837,0.053,17.862,0.042,16.724,0.058,15.996,0.045,15.889,0.042,0
1351.171,876.621,22.414,0.272,21.09,0.134,19.612,0.067,18.73,0.053,17.921,0.042,16.712,0.057,15.968,0.045,15.869,0.042,0
1000.272,978.292,22.172,0.271,21.141,0.134,19.609,0.067,18.702,0.053,17.917,0.042,16.801,0.057,15.961,0.045,15.826,0.042,0
984.705,1128.972,22.318,0.27,21.014,0.134,19.621,0.067,18.805,0.053,17.849,0.042,16.751,0.057,16.079,0.045,15.828,0.042,0
1057.88,1066.53,22.249,0.269,21.454,0.133,19.557,0.067,18.719,0.053,17.891,0.042,16.644,0.057,15.949,0.045,15.744,0.042,0
1090.424,1006.906,22.38,0.268,21.176,0.133,19.544,0.067,18.721,0.053,17.815,0.042,16.595,0.057,16.007,0.045,15.812,0.042,0
1060.56,695.463,21.789,0.267,21.173,0.133,19.556,0.067,18.686,0.052,17.81,0.042,16.788,0.057,15.939,0.045,15.66,0.042,0
997.624,1229.453,22.428,0.266,21.223,0.132,19.636,0.067,18.721,0.052,17.869,0.042,16.6,0.057,15.992,0.045,15.836,0.042,0
988.555,1145.544,21.828,0.265,21.016,0.132,19.549,0.066,18.706,0.052,17.912,0.042,16.633,0.057,16.012,0.045,15.791,0.042,0
1028.207,1084.996,21.993,0.264,20.963,0.132,19.657,0.066,18.668,0.052,17.777,0.042,16.625,0.057,15.994,0.045,15.768,0.042,0
1153.7,1124.319,22.496,0.262,21.051,0.131,19.517,0.066,18.726,0.052,17.853,0.042,16.685,0.057,15.916,0.045,15.78,0.042,0
1185.716,1046.624,21.937,0.261,21.198,0.131,19.425,0.066,18.679,0.052,17.878,0.042,16.646,0.057,15.896,0.045,15.779,0.042,0
1109.061,673.132,21.438,0.26,21.107,0.131,19.586,0.066,18.564,0.052,17.708,0.042,16.672,0.057,15.941,0.045,15.76,0.042,0
776.334,890.403,21.936,0.259,21.184,0.13,19.597,0.066,18.704,0.052,17.877,0.042,16.695,0.056,15.984,0.045,15.762,0.042,0
875.045,1203.866,22.299,0.258,20.86,0.13,19.494,0.066,18.731,0.052,17.814,0.042,16.659,0.056,16.012,0.045,15.763,0.042,0
965.314,935.561,21.688,0.257,21.011,0.13,19.493,0.066,18.673,0.052,17.791,0.041,16.596,0.056,15.982,0.045,15.784,0.042,0
1036.931,1106.153,22.623,0.256,20.983,0.129,19.601,0.065,18.629,0.052,17.798,0.041,16.594,0.056,15.915,0.044,15.712,0.042,0
893.879,983.118,21.816,0.255,21.099,0.129,19.501,0.065,18.653,0.052,17.793,0.041,16.765,0.056,15.922,0.044,15.755,0.042,0
930.625,1138.325,21.581,0.254,20.95,0.129,19.512,0.065,18.628,0.052,17.775,0.041,16.617,0.056,15.932,0.044,15.75,0.042,0
921.58,1020.049,22.106,0.253,21.134,0.128,19.521,0.065,18.625,0.051,17.75,0.041,16.674,0.056,15.951,0.044,15.746,0.042,0
551.049,751.825,21.723,0.252,20.78,0.128,19.522,0.065,18.61,0.051,17.847,0.041,16.705,0.056,15.888,0.044,15.742,0.042,0
1116.439,815.657,21.769,0.251,21.29,0.128,19.449,0.065,18.688,0.051,17.835,0.041,16.555,0.056,15.856,0.044,15.755,0.042,0
1050.507,668.056,22.17,0.25,21.037,0.127,19.407,0.065,18.7,0.051,17.823,0.041,16.646,0.056,15.927,0.044,15.735,0.042,0
1247.407,1013.298,21.628,0.249,21.068,0.127,19.392,0.065,18.686,0.051,17.797,0.041,16.586,0.056,15.954,0.044,15.717,0.041,0
894.56,1075.774,22.027,0.248,20.872,0.126,19.425,0.064,18.597,0.051,17.778,0.041,16.546,0.056,15.979,0.044,15.75,0.041,0
1053.684,855.537,22.122,0.247,20.874,0.126,19.44,0.064,18.562,0.051,17.753,0.041,16.602,0.056,15.941,0.044,15.737,0.041,0
1001.034,991.603,21.846,0.245,20.944,0.126,19.459,0.064,18.65,0.051,17.72,0.041,16.528,0.055,15.9,0.044,15.676,0.041,0
1036.231,986.104,21.74,0.244,20.849,0.125,19.471,0.064,18.627,0.051,17.771,0.041,16.509,0.055,15.894,0.044,15.703,0.041,0
895.413,1096.839,21.988,0.243,20.9,0.125,19.373,0.064,18.585,0.051,17.807,0.041,16.638,0.055,15.897,0.044,15.768,0.041,0
1114.504,931.275,21.839,0.242,21.058,0.125,19.437,0.064,18.611,0.051,17.782,0.041,16.498,0.055,15.88,0.044,15.749,0.041,0
1014.459,1094.446,21.416,0.241,20.882,0.124,19.528,0.064,18.587,0.051,17.803,0.041,16.565,0.055,15.943,0.044,15.718,0.041,0
1259.496,1048.389,22.267,0.24,21.172,0.124,19.412,0.064,18.534,0.051,17.674,0.041,16.598,0.055,15.874,0.044,15.672,0.041,0
1146.312,990.186,21.773,0.239,20.783,0.124,19.403,0.063,18.572,0.05,17.714,0.041,16.593,0.055,15.993,0.044,15.669,0.041,0
1042.073,1146.801,21.395,0.238,20.849,0.123,19.377,0.063,18.58,0.05,17.718,0.041,16.472,0.055,15.838,0.044,15.735,0.041,0
857.434,834.774,21.493,0.237,21.02,0.123,19.391,0.063,18.554,0.05,17.749,0.041,16.553,0.055,15.867,0.044,15.622,0.041,0
1476.798,1028.938,22.101,0.236,20.978,0.123,19.521,0.063,18.5,0.05,17.691,0.04,16.597,0.055,15.888,0.044,15.662,0.041,0
1375.738,868.133,22.145,0.235,20.764,0.122,19.418,0.063,18.54,0.05,17.67,0.04,16.547,0.055,15.839,0.044,15.714,0.041,0
850.923,1100.017,21.525,0.234,20.851,0.122,19.346,0.063,18.548,0.05,17.741,0.04,16.541,0.055,15.85,0.043,15.693,0.041,0
1443.693,432.324,22.228,0.233,20.818,0.122,19.306,0.063,18.511,0.05,17.66,0.04,16.588,0.054,15.827,0.043,15.66,0.041,0
882.469,1178.083,21.791,0.232,20.931,0.121,19.224,0.063,18.562,0.05,17.625,0.04,16.482,0.054,15.732,0.043,15.611,0.041,0
643.764,263.971,21.587,0.231,21,0.121,19.352,0.063,18.584,0.05,17.612,0.04,16.501,0.054,15.831,0.043,15.693,0.041,0
748.34,1513.923,21.833,0.23,20.885,0.121,19.279,0.062,18.509,0.05,17.639,0.04,16.533,0.054,15.864,0.043,15.669,0.041,0
1206,1092.724,21.679,0.23,20.817,0.12,19.287,0.062,18.499,0.05,17.647,0.04,16.47,0.054,15.835,0.043,15.619,0.041,0
1081.701,1270.116,21.405,0.229,20.904,0.12,19.371,0.062,18.456,0.05,17.602,0.04,16.479,0.054,15.853,0.043,15.616,0.041,0
909.478,992.229,21.599,0.228,20.873,0.12,19.297,0.062,18.471,0.05,17.666,0.04,16.492,0.054,15.807,0.043,15.704,0.041,0
1171.495,1149.585,21.305,0.227,20.822,0.12,19.293,0.062,18.475,0.049,17.632,0.04,16.54,0.054,15.903,0.043,15.703,0.041,0
1046.757,1015.697,21.912,0.226,20.982,0.119,19.412,0.062,18.547,0.049,17.66,0.04,16.457,0.054,15.908,0.043,15.624,0.041,0
229.941,664.932,21.82,0.225,20.586,0.119,19.356,0.062,18.542,0.049,17.701,0.04,16.578,0.054,15.803,0.043,15.637,0.041,0
886.175,727.527,21.258,0.224,20.775,0.119,19.289,0.062,18.453,0.049,17.625,0.04,16.354,0.054,15.859,0.043,15.697,0.04,0
894.973,1078.971,21.945,0.224,20.755,0.118,19.29,0.062,18.416,0.049,17.635,0.04,16.552,0.054,15.876,0.043,15.616,0.04,0
674.805,1301.259,21.733,0.223,20.758,0.118,19.318,0.062,18.355,0.049,17.641,0.04,16.446,0.054,15.859,0.043,15.627,0.04,0
1428.595,520.545,21.63,0.222,20.673,0.118,19.432,0.061,18.494,0.049,17.606,0.04,16.472,0.054,15.838,0.043,15.596,0.04,0
1148.676,1210.31,21.493,0.221,20.815,0.118,19.28,0.061,18.52,0.049,17.654,0.04,16.441,0.053,15.796,0.043,15.628,0.04,0
918.543,930.533,21.774,0.22,20.993,0.117,19.257,0.061,18.551,0.049,17.578,0.04,16.541,0.053,15.74,0.043,15.651,0.04,0
1145.742,941.58,21.778,0.22,20.445,0.117,19.321,0.061,18.453,0.049,17.583,0.04,16.422,0.053,15.836,0.043,15.605,0.04,0
1044.938,1018.398,21.696,0.219,20.631,0.117,19.288,0.061,18.4,0.049,17.666,0.04,16.463,0.053,15.848,0.043,15.606,0.04,0
1018.866,1032.149,21.746,0.218,20.595,0.117,19.326,0.061,18.455,0.049,17.578,0.039,16.474,0.053,15.772,0.043,15.705,0.04,0
866.758,1049.912,21.981,0.217,20.589,0.116,19.317,0.061,18.505,0.049,17.643,0.039,16.419,0.053,15.8,0.043,15.645,0.04,0
1074.337,896.787,21.651,0.216,20.733,0.116,19.257,0.061,18.373,0.049,17.564,0.039,16.4,0.053,15.788,0.043,15.619,0.04,0
842.544,1136.836,21.376,0.216,20.573,0.116,19.231,0.061,18.464,0.049,17.579,0.039,16.428,0.053,15.836,0.043,15.621,0.04,0
901.458,1201.951,21.459,0.215,20.631,0.115,19.209,0.061,18.473,0.048,17.542,0.039,16.449,0.053,15.72,0.042,15.574,0.04,0
1151.042,1184.924,21.623,0.214,20.527,0.115,19.218,0.06,18.381,0.048,17.555,0.039,16.48,0.053,15.728,0.042,15.595,0.04,0
1241.354,964.627,21.438,0.213,20.875,0.115,19.172,0.06,18.412,0.048,17.605,0.039,16.49,0.053,15.793,0.042,15.62,0.04,0
880.589,1080.546,21.434,0.213,20.748,0.115,19.376,0.06,18.46,0.048,17.526,0.039,16.436,0.053,15.744,0.042,15.599,0.04,0
330.784,1357.173,21.435,0.212,20.801,0.114,19.238,0.06,18.374,0.048,17.579,0.039,16.387,0.053,15.755,0.042,15.623,0.04,0
870.714,1417.523,21.306,0.211,20.696,0.114,19.112,0.06,18.376,0.048,17.593,0.039,16.399,0.052,15.849,0.042,15.5,0.04,0
725.616,777.579,21.8,0.21,20.735,0.114,19.266,0.06,18.415,0.048,17.612,0.039,16.412,0.052,15.788,0.042,15.647,0.04,0
1231.886,931.655,21.583,0.209,20.605,0.113,19.176,0.06,18.328,0.048,17.548,0.039,16.451,0.052,15.734,0.042,15.551,0.04,0
1423.529,1070.364,21.528,0.209,20.602,0.113,19.138,0.06,18.344,0.048,17.505,0.039,16.356,0.052,15.782,0.042,15.561,0.04,0
1032.061,1013.186,21.864,0.208,20.569,0.113,19.257,0.06,18.432,0.048,17.533,0.039,16.523,0.052,15.78,0.042,15.531,0.04,0
1009.227,1105.707,21.483,0.207,20.503,0.113,19.305,0.06,18.324,0.048,17.563,0.039,16.385,0.052,15.742,0.042,15.55,0.04,0
1140.766,713.584,21.559,0.206,20.612,0.112,19.255,0.059,18.343,0.048,17.507,0.039,16.416,0.052,15.74,0.042,15.638,0.04,0
1104.387,842.678,21.6,0.206,20.6,0.112,19.142,0.059,18.457,0.048,17.505,0.039,16.497,0.052,15.808,0.042,15.607,0.04,0
1002.773,881.74,21.466,0.205,20.509,0.112,19.304,0.059,18.403,0.048,17.515,0.039,16.31,0.052,15.707,0.042,15.561,0.039,0
711.053,1017.431,21.706,0.204,20.629,0.112,19.254,0.059,18.284,0.048,17.524,0.039,16.39,0.052,15.722,0.042,15.557,0.039,0
843.708,1004.946,21.607,0.203,20.572,0.111,19.191,0.059,18.333,0.047,17.505,0.039,16.407,0.052,15.7,0.042,15.556,0.039,0
1511.685,1282.518,21.462,0.202,20.555,0.111,19.174,0.059,18.37,0.047,17.481,0.039,16.47,0.052,15.714,0.042,15.518,0.039,0
1031.91,1138.365,21.273,0.202,20.435,0.111,19.096,0.059,18.418,0.047,17.592,0.038,16.487,0.052,15.794,0.042,15.586,0.039,0
1053.669,1161.292,21.621,0.201,20.768,0.11,19.117,0.059,18.299,0.047,17.497,0.038,16.305,0.052,15.759,0.042,15.523,0.039,0
1111.001,1060.47,21.73,0.2,20.411,0.11,19.163,0.059,18.297,0.047,17.52,0.038,16.379,0.051,15.683,0.042,15.536,0.039,0
884.722,1119.323,21.291,0.199,20.659,0.11,19.121,0.059,18.341,0.047,17.533,0.038,16.34,0.051,15.636,0.042,15.528,0.039,0
983.206,950.741,21.283,0.199,20.559,0.11,19.07,0.058,18.238,0.047,17.457,0.038,16.363,0.051,15.739,0.042,15.559,0.039,0
1192.768,1040.473,21.261,0.198,20.429,0.109,19.146,0.058,18.319,0.047,17.436,0.038,16.413,0.051,15.701,0.041,15.555,0.039,0
932.82,947.928,22.083,0.197,20.36,0.109,19.124,0.058,18.311,0.047,17.436,0.038,16.337,0.051,15.669,0.041,15.526,0.039,0
1263.582,1098.783,21.583,0.196,20.761,0.109,19.077,0.058,18.303,0.047,17.45,0.038,16.403,0.051,15.709,0.041,15.575,0.039,0
1264.681,976.63,21.368,0.196,20.382,0.109,19.046,0.058,18.35,0.047,17.391,0.038,16.314,0.051,15.699,0.041,15.597,0.039,0
968.646,897.747,21.268,0.195,20.525,0.108,19.121,0.058,18.24,0.047,17.426,0.038,16.311,0.051,15.693,0.041,15.571,0.039,0
1079.483,863.595,21.326,0.194,20.428,0.108,19.086,0.058,18.316,0.047,17.495,0.038,16.34,0.051,15.669,0.041,15.533,0.039,0
1150.48,926.409,21.521,0.193,20.629,0.108,19.124,0.058,18.261,0.047,17.428,0.038,16.258,0.051,15.701,0.041,15.514,0.039,0
1273.646,843.628,21.611,0.193,20.436,0.107,19.018,0.058,18.225,0.047,17.463,0.038,16.312,0.051,15.603,0.041,15.52,0.039,0
834.267,869.174,21.539,0.192,20.427,0.107,19.049,0.058,18.221,0.046,17.357,0.038,16.369,0.051,15.742,0.041,15.504,0.039,0
1070.091,1082.388,21.306,0.191,20.445,0.107,19.063,0.057,18.291,0.046,17.452,0.038,16.36,0.051,15.699,0.041,15.517,0.039,0
1454.185,1018.945,21.486,0.19,20.586,0.107,19.019,0.057,18.255,0.046,17.421,0.038,16.368,0.05,15.696,0.041,15.451,0.039,0
1280.173,958.128,21.228,0.19,20.359,0.106,19.045,0.057,18.179,0.046,17.392,0.038,16.304,0.05,15.593,0.041,15.529,0.039,0
